meta.uuid,More environmental protection,More wealth redistribution,Lower taxes,More jobs,Less immigration,Better schools,Better healthcare,Higher wages,Higher pensions,Better enforcement of law and order,Equal rights for minority groups,"Lower costs of living (e.g. rent, water, energy)","Better public services (e.g. transportation, waste management)","Better infrastructure (e.g. roads, sidewalks)",Other,None of these
8d297f20-f228-0134-41d2-0aeaf0818377,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
8d56b020-efb8-0134-8173-0aeaf0818377,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2
8d600070-eee1-0134-0900-0a6b3886cf3d,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2
8db53e80-edee-0134-e5e8-0a6b3886cf3d,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2
8e242310-ee7b-0134-aa02-0aeaf0818377,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2
8e6508b0-f20a-0134-a544-0aeaf0818377,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2
8ea70b60-ed66-0134-9bc3-0aeaf0818377,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2
8ed4fe30-eaf1-0134-de85-0a6b3886cf3d,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2
8f1a3860-efe3-0134-0568-0a6b3886cf3d,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2
8f2e3ae0-ed71-0134-8974-0a6b3886cf3d,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2
8f70de30-f209-0134-f25d-0a6b3886cf3d,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2
8f826d30-ee7f-0134-b219-0aeaf0818377,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2
8ffa3660-ebe9-0134-9d76-0a6b3886cf3d,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2
900fdd80-f20b-0134-751a-0aeaf0818377,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2
9053bcd0-ee42-0134-52fc-0aeaf0818377,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2
907b39d0-ee1f-0134-4958-0a6b3886cf3d,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2
9088ab00-eec7-0134-6fa9-0a6b3886cf3d,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2
90d0d570-ee3c-0134-b2cd-0a6b3886cf3d,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2
9112bc00-f208-0134-ef96-0a6b3886cf3d,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2
913fd740-ee1a-0134-1081-0aeaf0818377,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2
91954cd0-f467-0134-0f34-0a7e36e19983,2,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2
919cb830-edd8-0134-e7b1-0a6b3886cf3d,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2
91af99b0-efb1-0134-586d-0aeaf0818377,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2
91afaaf0-ee31-0134-dff7-0a6b3886cf3d,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2
91bc2eb0-f47f-0134-977a-0a7e36e19983,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2
91cfc3f0-ec98-0134-1f35-0aeaf0818377,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2
91eeb230-efbb-0134-8b0b-0aeaf0818377,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2
9211b040-f0db-0134-9f1f-0a6b3886cf3d,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2
9214bed0-ee22-0134-533b-0a6b3886cf3d,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2
927a7e00-eedb-0134-e1eb-0a6b3886cf3d,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2
927b6960-ed87-0134-1981-0aeaf0818377,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2
92ac58c0-ef94-0134-c7ed-0aeaf0818377,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2
92adc170-efa5-0134-24b4-0aeaf0818377,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2
92c05860-f4ef-0134-b8b3-0a80a991f55d,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2
932652c0-f05f-0134-ee52-0aeaf0818377,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2
93311030-f06d-0134-c265-0a6b3886cf3d,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2
9343bc80-ee37-0134-a389-0a6b3886cf3d,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2
9394d510-f067-0134-a193-0a6b3886cf3d,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2
93c3c650-eb34-0134-5924-0aeaf0818377,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2
93c4db30-f116-0134-57fb-0a6b3886cf3d,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2
93d16da0-ed14-0134-ba97-0aeaf0818377,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2
93d7f840-ee3a-0134-ac98-0a6b3886cf3d,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2
93f27500-ed58-0134-22c2-0aeaf0818377,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2
940ef060-f1c3-0134-89cd-0a6b3886cf3d,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2
942c3320-f35e-0134-7e13-0a7e36e19983,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
945ca470-ea38-0134-595c-0a6b3886cf3d,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2
9485edf0-edfc-0134-b76f-0a6b3886cf3d,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2
954566e0-eac9-0134-749f-0aeaf0818377,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2
9584bd20-f09e-0134-9793-0a6b3886cf3d,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
958bcec0-ed70-0134-3170-0a6b3886cf3d,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
95b80700-f07a-0134-e748-0aeaf0818377,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2
95c6df70-ede3-0134-a252-0a6b3886cf3d,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2
95f2c5e0-ef77-0134-1b53-0a6b3886cf3d,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2
95f46f40-efdc-0134-afd7-0a6b3886cf3d,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2
95feca50-ea2f-0134-1f1a-0aeaf0818377,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2
960fe190-eea1-0134-6db0-0a6b3886cf3d,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2
961cd2a0-f054-0134-d779-0aeaf0818377,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2
964a5a00-ee1d-0134-4300-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2
964f83e0-efb6-0134-7bc3-0aeaf0818377,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2
9652abf0-ecbd-0134-2663-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
96820250-f48a-0134-23e3-0a2d04121181,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
96abfcb0-ee2a-0134-f062-0aeaf0818377,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
96c57e90-f3c5-0134-afc4-0a7e36e19983,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2
978f9f70-eee8-0134-20f5-0a6b3886cf3d,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2
98025220-ee13-0134-0549-0aeaf0818377,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2
98425bf0-ee54-0134-3404-0a6b3886cf3d,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2
988c7fe0-ee1a-0134-b0d9-0a6b3886cf3d,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2
988cef70-eeb0-0134-be3b-0a6b3886cf3d,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2
988e3900-ea20-0134-98e2-0a6b3886cf3d,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2
98a36bd0-eeb4-0134-2ecc-0aeaf0818377,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2
98a97210-ed29-0134-9a91-0a6b3886cf3d,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2
98ec1470-edcf-0134-d1ca-0a6b3886cf3d,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2
98f36d20-f039-0134-9acf-0aeaf0818377,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2
990721b0-eeb4-0134-c962-0a6b3886cf3d,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2
99080750-f02b-0134-803a-0aeaf0818377,2,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2
9919c3b0-ef7b-0134-9818-0aeaf0818377,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2
998773e0-ee09-0134-9ec4-0aeaf0818377,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2
99b69ba0-eef1-0134-3f79-0a6b3886cf3d,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2
9a3f6780-eef4-0134-4909-0a6b3886cf3d,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2
9a417fb0-ea28-0134-0ee0-0a6b3886cf3d,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,2
9a457490-ed6b-0134-a8ef-0aeaf0818377,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2
9a5aad00-edee-0134-66f6-0aeaf0818377,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2
9a656b50-edf4-0134-f8a2-0a6b3886cf3d,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2
9a668750-ec01-0134-6062-0a6b3886cf3d,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2
9a766210-ee15-0134-9ee8-0aeaf0818377,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2
9a8dd1b0-ee24-0134-6014-0a6b3886cf3d,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2
9a8ddfd0-edc5-0134-bfd2-0a6b3886cf3d,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2
9ab40680-ed7c-0134-376e-0aeaf0818377,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2
9ab7bbf0-ea7a-0134-8237-0a6b3886cf3d,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2
9ac54b40-eded-0134-643a-0aeaf0818377,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2
9af2e2c0-ee14-0134-f6fa-0a6b3886cf3d,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
9b0eda50-ee2c-0134-cf91-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
9b73edb0-eec6-0134-0f01-0aeaf0818377,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2
9b932840-f09d-0134-3f90-0aeaf0818377,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2
9bcf0e20-ee11-0134-d72d-0aeaf0818377,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2
9c17e500-eee7-0134-1d15-0a6b3886cf3d,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2
9c9009a0-f0aa-0134-2544-0a6b3886cf3d,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
9cda6aa0-edec-0134-61a4-0aeaf0818377,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2
9ce9ddf0-eec4-0134-08f6-0aeaf0818377,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2
9cf15f00-ea2d-0134-bbb5-0aeaf0818377,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2
9cf41e30-eedf-0134-6371-0aeaf0818377,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2
9d326090-ea6b-0134-f837-0aeaf0818377,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2
9d4423d0-eb3d-0134-6e06-0aeaf0818377,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2
9d974bb0-ee31-0134-078a-0aeaf0818377,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2
9da05bc0-ed4c-0134-fa7d-0aeaf0818377,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2
9dae9c70-efc7-0134-7a94-0a6b3886cf3d,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2
9db6df50-ed9e-0134-d07e-0a6b3886cf3d,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2
9de13290-ed7f-0134-dbee-0a6b3886cf3d,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2
9de33ea0-ed94-0134-769b-0a6b3886cf3d,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2
9de570f0-eee2-0134-0c7f-0a6b3886cf3d,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2
9df10480-eeb6-0134-cfa6-0a6b3886cf3d,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2
9df607f0-eea5-0134-22e8-0a6b3886cf3d,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2
9e02f560-f47e-0134-92b9-0a80a991f55d,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2
9e15cd60-f0b0-0134-eed4-0a6b3886cf3d,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2
9e5283b0-eeb4-0134-2ee6-0aeaf0818377,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2
9e741440-ef21-0134-ecdd-0a6b3886cf3d,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2
9ec27f50-ee45-0134-5b7b-0aeaf0818377,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2
9edd7a70-ea1f-0134-dd65-0aeaf0818377,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2
9edd8770-f0ac-0134-e4e2-0a6b3886cf3d,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2
9f10d6d0-ee10-0134-b50f-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
9f1562a0-eead-0134-b4a6-0a6b3886cf3d,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
9f4e2b30-ed2b-0134-9f2e-0a6b3886cf3d,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2
9f674c40-ed82-0134-09aa-0aeaf0818377,1,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2
9f980f10-efa6-0134-f778-0a6b3886cf3d,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2
9f9d17e0-ec98-0134-1f5c-0aeaf0818377,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2
9fa4fbf0-f1cb-0134-97ed-0a6b3886cf3d,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2
9fb5c8e0-ee73-0134-998b-0aeaf0818377,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2
9fefb2d0-eedf-0134-f015-0a6b3886cf3d,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2
a0117810-f11d-0134-eb59-0aeaf0818377,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2
a0637980-f359-0134-a516-0aec2244eae5,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2
a0787960-ee16-0134-a15e-0a6b3886cf3d,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2
a0a69200-ef73-0134-12b9-0a6b3886cf3d,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2
a0a9d970-ee3f-0134-b2e3-0a6b3886cf3d,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2
a0ba6d80-f465-0134-8581-0a80a991f55d,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
a0bb7cb0-ee55-0134-adc2-0a6b3886cf3d,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
a0d9c100-ea43-0134-7737-0aeaf0818377,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2
a0ddbef0-f0fc-0134-5c83-0aeaf0818377,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2
a0ef2c30-f07c-0134-ed9a-0aeaf0818377,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2
a0f80040-ed5f-0134-389f-0aeaf0818377,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2
a104e910-ed69-0134-1f2b-0a6b3886cf3d,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2
a1080820-eded-0134-e346-0a6b3886cf3d,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2
a12f5150-ef6c-0134-7b55-0aeaf0818377,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2
a14adef0-f123-0134-f63b-0a6b3886cf3d,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2
a2238490-ee27-0134-e5ff-0aeaf0818377,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2
a22595f0-eebf-0134-56ed-0a6b3886cf3d,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2
a2b787a0-ed4c-0134-5d41-0a6b3886cf3d,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
a2ecab40-ed3e-0134-eb87-0aeaf0818377,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2
a352b9b0-eae6-0134-ceb4-0a6b3886cf3d,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2
a3530a90-ee5a-0134-6a0a-0aeaf0818377,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2
a353c9e0-ece4-0134-f645-0a6b3886cf3d,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2
a377d750-eef3-0134-9a40-0aeaf0818377,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2
a3b647b0-ed94-0134-76b4-0a6b3886cf3d,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2
a3dc6ef0-edd2-0134-32ae-0aeaf0818377,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2
a46a7850-eb06-0134-127e-0aeaf0818377,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2
a4805ec0-ed92-0134-acf4-0aeaf0818377,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2
a48b4fb0-f29a-0134-1372-0aeaf0818377,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2
a4c293b0-ea2d-0134-bbdf-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2
a4c876b0-eea6-0134-25c7-0a6b3886cf3d,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2
a5451020-f07b-0134-eaa3-0aeaf0818377,2,2,2,2,1,1,2,1,2,1,2,1,2,2,2,2
a55fea30-eb97-0134-bf16-0a6b3886cf3d,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2
a5674890-f12c-0134-0975-0a6b3886cf3d,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2
a5ca9eb0-f094-0134-7e06-0a6b3886cf3d,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2
a5cdc160-f0be-0134-0e66-0a6b3886cf3d,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2
a5f43670-f098-0134-336f-0aeaf0818377,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2
a60f4290-f200-0134-c4e5-0aeaf0818377,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2
a61b25c0-ee25-0134-63a4-0a6b3886cf3d,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2
a6378840-eec1-0134-5d2b-0a6b3886cf3d,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2
a64697f0-efc0-0134-000a-0aeaf0818377,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2
a6862340-efaf-0134-51d6-0aeaf0818377,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2
a6affab0-ed79-0134-315f-0aeaf0818377,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2
a6c7edc0-eedb-0134-e237-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
a6cb4970-eafd-0134-f566-0aeaf0818377,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2
a6f64270-ed3b-0134-7bf2-0a6b3886cf3d,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
a74c82f0-edd4-0134-dd1c-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
a78b1f00-eee0-0134-05f3-0a6b3886cf3d,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2
a7dc5960-ea60-0134-29f4-0aeaf0818377,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2
a7eaffa0-eb12-0134-d350-0aeaf0818377,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2
a7eb0550-ec83-0134-a7c6-0a6b3886cf3d,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2
a80dfbd0-ed5a-0134-2903-0aeaf0818377,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
a899ef00-ec87-0134-4f9b-0aeaf0818377,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2
a8d01a80-f28f-0134-ffd2-0aeaf0818377,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2
a8db0680-eaa3-0134-5879-0aeaf0818377,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2
a914fc80-ef0c-0134-696c-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
a91e6570-edec-0134-61be-0aeaf0818377,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2
a986db20-efad-0134-4b91-0aeaf0818377,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
a9c0a260-ec9a-0134-8ada-0aeaf0818377,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2
a9dbd600-edf3-0134-a8c5-0aeaf0818377,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2
aa1f7980-efe9-0134-140c-0a6b3886cf3d,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2
aa5721d0-edb5-0134-8bf2-0a6b3886cf3d,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2
aa7374e0-edde-0134-b4a4-0aeaf0818377,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2
ab091180-f096-0134-2e02-0aeaf0818377,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2
ab49b260-eec9-0134-765f-0a6b3886cf3d,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2
ab53faf0-f097-0134-30ae-0aeaf0818377,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2
ab805b90-f46b-0134-88b1-0a80a991f55d,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2
abd5d020-ef0c-0134-6973-0aeaf0818377,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2
abe153d0-eeb4-0134-c9a4-0a6b3886cf3d,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2
abe2b130-f062-0134-f5a0-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
abed5640-eda3-0134-d553-0aeaf0818377,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2
ac30c260-ed67-0134-1a05-0a6b3886cf3d,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2
ac46d380-efab-0134-4544-0aeaf0818377,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2
ac593060-ef78-0134-1dab-0a6b3886cf3d,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2
ac6dc4e0-ee51-0134-2c07-0a6b3886cf3d,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2
ac7b1800-ed8b-0134-fbdb-0a6b3886cf3d,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2
ac944540-ed35-0134-6d71-0a6b3886cf3d,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2
ac9f2280-ef1c-0134-3468-0aeaf0818377,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2
acb6e500-ea16-0134-3577-0aeaf0818377,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2
acc3e410-ed85-0134-1144-0aeaf0818377,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2
ad3e3b70-ee43-0134-be0b-0a6b3886cf3d,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
ad3f8040-f14a-0134-49a6-0a6b3886cf3d,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2
ad4fc260-edfc-0134-86f4-0aeaf0818377,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2
adc24bf0-ea1b-0134-6914-0a6b3886cf3d,2,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2
addeaf00-ed9e-0134-d095-0a6b3886cf3d,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2
ae6ba9d0-eee0-0134-66cc-0aeaf0818377,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2
ae7602e0-eb35-0134-5c1c-0aeaf0818377,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2
aebfb8c0-ed80-0134-0412-0aeaf0818377,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
af340e60-ed84-0134-e972-0a6b3886cf3d,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2
af375490-f055-0134-79a1-0a6b3886cf3d,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2
af457380-f08f-0134-1cc6-0a6b3886cf3d,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2
af6da690-ed54-0134-5da1-0a6b3886cf3d,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2
af713220-f129-0134-027f-0a6b3886cf3d,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2
af85d4d0-ee18-0134-cadf-0aeaf0818377,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2
af921bf0-ed5b-0134-ea92-0a6b3886cf3d,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2
afa1a9d0-eec9-0134-1ff5-0aeaf0818377,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2
afb8ac40-ee95-0134-5652-0a6b3886cf3d,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
afbdfbc0-ed34-0134-e4b0-0aeaf0818377,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2
b0059b40-ee44-0134-58cf-0aeaf0818377,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2
b011c540-eacf-0134-8410-0aeaf0818377,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
b026eda0-eeff-0134-6a8b-0a6b3886cf3d,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2
b054e7b0-ef05-0134-7a23-0a6b3886cf3d,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2
b08602f0-f2da-0134-574e-0a2d04121181,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
b09ee430-ef9d-0134-dcfc-0a6b3886cf3d,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2
b09fc960-ee0b-0134-da0c-0a6b3886cf3d,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2
b0babae0-ef9a-0134-8da5-0a6b3886cf3d,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2
